Device Name,HEAT - 3080884
Device Model,5400CL
Serial Number,3080884
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Globe Temperature,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,NWB Temp,Compass True Direction,Thermal Work Limit,Wet Bulb Globe Temperature,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,°F,Deg,w/m2,°F,°F
2026-04-17 11:35:19 AM,81.5,70.9,4.3,60.2,29.34,532,29.34,0.0,84.0,66.4,2394,0.0,0.0,336,71.9,336,314.6,59.3,81.5,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:24 AM,81.3,70.7,3.2,60.3,29.34,535,29.34,0.0,83.5,66.3,2375,0.0,0.0,334,71.9,334,313.4,59.1,81.1,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:29 AM,81.3,70.9,1.8,60.5,29.34,535,29.34,0.0,83.7,66.4,2382,0.0,0.0,322,71.9,322,311.7,58.9,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:34 AM,81.4,71.1,0.9,60.7,29.34,535,29.34,0.0,83.8,66.5,2387,0.0,0.0,323,71.9,323,310.5,58.7,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:39 AM,81.5,71.1,-0.2,60.9,29.34,535,29.34,0.0,83.8,66.7,2394,0.0,0.0,320,72.1,320,308.5,58.6,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:44 AM,81.4,71.1,-0.2,61.1,29.34,532,29.34,0.0,83.8,66.7,2389,0.0,0.0,318,72.1,318,308.5,58.6,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:49 AM,81.4,71.1,-0.2,61.2,29.34,535,29.34,0.0,83.8,66.8,2394,0.0,0.0,316,72.3,316,307.8,58.7,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:54 AM,81.7,71.4,-0.2,61.4,29.34,532,29.34,0.0,84.6,67.1,2407,0.0,0.0,319,72.3,319,307.8,58.7,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:59 AM,81.8,71.6,-0.2,61.5,29.34,532,29.34,0.0,84.6,67.3,2417,0.0,0.0,316,72.3,316,307.8,58.7,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:36:04 AM,81.8,71.6,-0.2,61.4,29.34,535,29.34,0.0,84.6,67.2,2414,0.0,0.0,317,72.3,317,307.8,58.7,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
